State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,10/01/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,12/01/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,13/01/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,14/01/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,19/01/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,22/01/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,25/01/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,04/02/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,09/02/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,10/02/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,12/02/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,03/03/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,04/03/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,08/03/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,11/03/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,13/03/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,16/03/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,19/03/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,23/03/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,11/04/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,16/04/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,13/05/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,16/05/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,17/05/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,25/05/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,13/06/2017,3500.0,3600.0,3550.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,21/06/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,27/06/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,04/07/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,06/07/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,07/07/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,10/07/2017,3400.0,3600.0,3500.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,16/07/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,18/07/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,22/07/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,26/07/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,04/08/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,15/08/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,23/08/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,27/08/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,28/08/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,03/09/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,04/09/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,15/09/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,17/09/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,29/09/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,04/10/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,05/10/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,08/10/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,09/10/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,14/10/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,15/10/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,17/10/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,22/10/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,01/11/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,05/11/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,10/11/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,23/11/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,24/11/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,25/11/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Guntur,Repalli,Rice,B P T,Medium,26/11/2017,3400.0,3500.0,3450.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,03/01/2017,2600.0,2700.0,2600.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,06/01/2017,2600.0,2700.0,2600.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,10/01/2017,2600.0,2700.0,2600.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,13/01/2017,2600.0,2700.0,2600.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,14/01/2017,2600.0,2700.0,2600.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,21/01/2017,2600.0,2700.0,2600.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,11/02/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,13/02/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,14/02/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,16/02/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,01/03/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,15/03/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,16/03/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,25/03/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,01/04/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,04/04/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,07/04/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,09/04/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,11/04/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,13/04/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,17/04/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,18/04/2017,3200.0,3200.0,3200.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,22/04/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,01/05/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,09/05/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,21/05/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,22/05/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,26/05/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,01/06/2017,3100.0,3200.0,3100.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,07/06/2017,2900.0,3000.0,2900.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,08/06/2017,2400.0,2500.0,2400.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,14/06/2017,2400.0,2500.0,2400.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,17/06/2017,2400.0,2500.0,2400.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,08/07/2017,2400.0,2500.0,2400.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,13/07/2017,2400.0,2500.0,2400.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,07/08/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,11/08/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,17/08/2017,3400.0,3500.0,3400.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,20/08/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,28/08/2017,3400.0,3500.0,3400.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,02/09/2017,3400.0,3500.0,3400.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,03/09/2017,3400.0,3500.0,3400.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,12/09/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,14/09/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,15/09/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,22/09/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,25/09/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,29/09/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,04/10/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,09/10/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,13/10/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,14/10/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,17/10/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,22/10/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,23/10/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,02/11/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,03/11/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,07/11/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,11/11/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Divi,Rice,B P T,FAQ,12/11/2017,3500.0,3600.0,3500.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,01/01/2017,4000.0,4500.0,4250.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,03/01/2017,4000.0,4500.0,4250.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,17/01/2017,4000.0,4500.0,4250.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,10/02/2017,3600.0,4200.0,3900.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,16/02/2017,3600.0,4200.0,3900.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,28/02/2017,3600.0,4200.0,3900.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,04/03/2017,3600.0,4200.0,3900.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,06/03/2017,3600.0,4200.0,3900.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,08/03/2017,3600.0,4200.0,3900.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,09/03/2017,3600.0,4200.0,3900.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,10/03/2017,3600.0,4200.0,3900.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,15/03/2017,4000.0,4500.0,4250.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,16/03/2017,4000.0,4500.0,4250.0,3
Andhra Pradesh,Krishna,Gannavaram,Rice,B P T,FAQ,21/03/2017,3600.0,4200.0,3900.0,3
West Bengal,Hooghly,Sheoraphuly,Rice,Ratnachudi (718 5-749),FAQ,12/09/2017,2600.0,2900.0,2750.0,3
West Bengal,Hooghly,Sheoraphuly,Rice,Ratnachudi (718 5-749),FAQ,04/10/2017,2700.0,3100.0,2900.0,3
West Bengal,Hooghly,Sheoraphuly,Rice,Ratnachudi (718 5-749),FAQ,06/10/2017,2700.0,3100.0,2900.0,3
West Bengal,Hooghly,Sheoraphuly,Rice,Ratnachudi (718 5-749),FAQ,13/10/2017,2800.0,3200.0,3000.0,3
West Bengal,Hooghly,Sheoraphuly,Rice,Ratnachudi (718 5-749),FAQ,14/10/2017,2800.0,3200.0,3000.0,3
West Bengal,Hooghly,Sheoraphuly,Rice,Ratnachudi (718 5-749),FAQ,17/10/2017,2800.0,3200.0,3000.0,3
West Bengal,Hooghly,Sheoraphuly,Rice,Ratnachudi (718 5-749),FAQ,21/11/2017,2700.0,3100.0,2900.0,3
West Bengal,Hooghly,Sheoraphuly,Rice,Ratnachudi (718 5-749),FAQ,17/12/2017,3100.0,3500.0,3300.0,3
West Bengal,Hooghly,Sheoraphuly,Rice,Ratnachudi (718 5-749),FAQ,19/12/2017,3100.0,3500.0,3300.0,3
West Bengal,Hooghly,Sheoraphuly,Rice,Ratnachudi (718 5-749),FAQ,20/12/2017,3100.0,3500.0,3300.0,3
West Bengal,Hooghly,Sheoraphuly,Rice,Ratnachudi (718 5-749),FAQ,22/12/2017,3000.0,3400.0,3200.0,3
West Bengal,Hooghly,Sheoraphuly,Rice,Ratnachudi (718 5-749),FAQ,23/12/2017,3000.0,3400.0,3200.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,01/01/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,05/01/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,12/01/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,15/01/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,30/01/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,05/02/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,07/02/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,14/02/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,20/02/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,24/02/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,02/03/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,06/03/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,07/03/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,25/03/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,27/03/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,26/04/2017,2500.0,2700.0,2600.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,27/04/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,28/04/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,30/04/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,11/05/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,23/05/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,24/05/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,25/05/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,27/05/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,03/06/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,07/06/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,08/06/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,14/06/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,17/06/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,29/06/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,02/07/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,12/07/2017,2600.0,2800.0,2700.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,14/07/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,17/07/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,18/07/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,19/07/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,20/07/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,22/07/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,29/07/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,30/07/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,31/07/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,28/08/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,07/09/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,09/09/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,11/09/2017,2700.0,2900.0,2800.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,25/09/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,04/10/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,16/10/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,21/10/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,29/10/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,30/10/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,09/11/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,14/11/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,23/11/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,29/11/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,05/12/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,07/12/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,17/12/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,18/12/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,29/12/2017,2800.0,3000.0,2900.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,10/01/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,20/01/2017,2200.0,2400.0,2300.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,22/01/2017,2200.0,2400.0,2300.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,25/01/2017,2200.0,2400.0,2300.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,02/02/2017,2200.0,2400.0,2300.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,10/02/2017,2200.0,2400.0,2300.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,16/02/2017,2200.0,2400.0,2300.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,18/02/2017,2200.0,2400.0,2300.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,22/02/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,25/02/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,04/03/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,15/03/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,18/03/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,26/03/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,28/03/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,29/03/2017,2300.0,2500.0,2400.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,09/04/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,14/04/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,19/04/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,26/04/2017,2400.0,2600.0,2500.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,04/05/2017,2500.0,2700.0,2600.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,05/05/2017,2500.0,2700.0,2600.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,06/05/2017,2500.0,2700.0,2600.0,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Sona Mansoori Non Basmati,FAQ,14/05/2017,2500.0,2700.0,2600.0,3
